sha256,source,family,is_malware,confidence,vt_detections,gt_reason,apk_path
d472e114361dd2c6ebafb60daa72ba2db09752de5b243538f0fee18410ad6a25,modern_eval,SpyNote,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\d472e114361dd2c6ebafb60daa72ba2db09752de5b243538f0fee18410ad6a25.apk
d4b3fa551ff6282287ea8d30b2860a55198f0a8c76cf20ea27bba95113628f69,androzoo_drebin,Stiniter,yes,high,27,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\Stiniter_d4b3fa551ff6282287ea8d30b2860a55198f0a8c76cf20ea27bba95113628f69.apk
d5624c7f869504a65986278f6b7921726aa08355d1f203beaee6e6a8869505f4,androzoo_drebin,AndroidOS,yes,high,33,vt_consensus_33,D:\DroidForensix\samples\malware\androzoo_drebin\Nyleaker_d5624c7f869504a65986278f6b7921726aa08355d1f203beaee6e6a8869505f4.apk
d5ca7ba75cfb8fd76929c1b8f6547780d8305a6654b6423124d380ff59b0d1c9,abusech,Banker,yes,high,28,vt_consensus_28,D:\DroidForensix\samples\malware\abusech\d5ca7ba75cfb8fd76929c1b8f6547780d8305a6654b6423124d380ff59b0d1c9.apk
d65ae353ce5d975cea85bb0fab578590a90061173657ba2e1a0c1110d9b8eb91,abusech,Agent,yes,high,37,vt_consensus_37,D:\DroidForensix\samples\malware\abusech\d65ae353ce5d975cea85bb0fab578590a90061173657ba2e1a0c1110d9b8eb91.apk
d6d1f2dd6db3177ccbde0fe17170cc4fa81078d1a9a900f1f5dd73ddce5f06e6,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\d6d1f2dd6db3177ccbde0fe17170cc4fa81078d1a9a900f1f5dd73ddce5f06e6.apk
d7233e269b529198362c29b5f8a15f09e7e4e282c8e35eb68b45b57978f63dd2,androzoo_drebin,AndroidOS,yes,high,38,vt_consensus_38,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_d7233e269b529198362c29b5f8a15f09e7e4e282c8e35eb68b45b57978f63dd2.apk
d76c3dc5540ab91a222420a7f6b8cee47ad47618b2b1f334f4053115c92696e6,androzoo_drebin,AndroidOS,yes,high,42,vt_consensus_42,D:\DroidForensix\samples\malware\androzoo_drebin\Opfake_d76c3dc5540ab91a222420a7f6b8cee47ad47618b2b1f334f4053115c92696e6.apk
d79cb0972064102afd1bfbabe9a39262bdc864b10f95e60c47e605d1d3f18562,androzoo_drebin,GinMaster,yes,high,36,vt_consensus_36,D:\DroidForensix\samples\malware\androzoo_drebin\GinMaster_d79cb0972064102afd1bfbabe9a39262bdc864b10f95e60c47e605d1d3f18562.apk
d7ddce85033dd6a5bb68d2751d903fe7cbda741c64351b9d5632ad4661add63a,abusech,AppRisk,yes,medium,6,vt_detected_6,D:\DroidForensix\samples\malware\abusech\unknown_d7ddce85033dd6a5bb68d2751d903fe7cbda741c64351b9d5632ad4661add63a.apk
d846f593c4a63614d2810a10f14196a1da43b8bfdc60f6c781a63cf8fcfd632e,androzoo_drebin,AndroidOS,yes,high,38,vt_consensus_38,D:\DroidForensix\samples\malware\androzoo_drebin\Opfake_d846f593c4a63614d2810a10f14196a1da43b8bfdc60f6c781a63cf8fcfd632e.apk
d8882d6a246da7bbdda1ae82c0328601c4dc6cf368e3c0227e6b19a9e1042374,androzoo_drebin,MobileTx,yes,high,32,vt_consensus_32,D:\DroidForensix\samples\malware\androzoo_drebin\MobileTx_d8882d6a246da7bbdda1ae82c0328601c4dc6cf368e3c0227e6b19a9e1042374.apk
d8b3327efe0c98be433a7a73591facb031fadcad747ad99e4ac3ccd0e6751290,modern_eval,UKP,yes,high,18,vt_consensus_18,D:\DroidForensix\samples\malware\modern_eval\d8b3327efe0c98be433a7a73591facb031fadcad747ad99e4ac3ccd0e6751290.apk
d921e4c59b048aa4085712054c1fa0cac28994f8857b519f27a297b8f2c5d77d,abusech,Trojan-Dropper,yes,high,19,vt_consensus_19,D:\DroidForensix\samples\malware\abusech\d921e4c59b048aa4085712054c1fa0cac28994f8857b519f27a297b8f2c5d77d.apk
d98a9aac37efc24c8680c51ce925b4ef8472ddaf62e044dcf2cb7106e3e940b5,androzoo_drebin,AndroidOS,yes,high,39,vt_consensus_39,D:\DroidForensix\samples\malware\androzoo_drebin\Opfake_d98a9aac37efc24c8680c51ce925b4ef8472ddaf62e044dcf2cb7106e3e940b5.apk
dbfc18d920ae1c2acab8aeb4eda81da4f3acd39dd3d5c8faa0cb20dfd85593d3,abusech,AndroidOS,yes,medium,9,vt_detected_9,D:\DroidForensix\samples\malware\abusech\unknown_dbfc18d920ae1c2acab8aeb4eda81da4f3acd39dd3d5c8faa0cb20dfd85593d3.apk
dcb44dcc682dfe8ac8582125fb201c583809c12f578e70eafd6c37de3cf06f86,abusech,Gen,yes,high,34,vt_consensus_29,D:\DroidForensix\samples\malware\abusech\dcb44dcc682dfe8ac8582125fb201c583809c12f578e70eafd6c37de3cf06f86.apk
dceebf2ce1186b22f60b7ee064670db88347761767ea8610a35e50e568b348b3,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\dceebf2ce1186b22f60b7ee064670db88347761767ea8610a35e50e568b348b3.apk
dd11c105ec8bb3c851f5955fa53eebb91b7dc46bef4d919ee4b099e825c56325,androzoo_drebin,GinMaster,yes,high,33,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\GinMaster_dd11c105ec8bb3c851f5955fa53eebb91b7dc46bef4d919ee4b099e825c56325.apk
ddabe5999dbc9ffbc8b804a7ea6bb61415bc88e346b2d2c0d53bfff9dcc88d32,abusech,GenericKD,yes,high,36,vt_consensus_36,D:\DroidForensix\samples\malware\abusech\ddabe5999dbc9ffbc8b804a7ea6bb61415bc88e346b2d2c0d53bfff9dcc88d32.apk
ddc10ee44c7b3320e0cc2f951043bc3289de25e95bad25f315b709d14155963f,androzoo_drebin,FaceNiff,yes,high,37,vt_consensus_34,D:\DroidForensix\samples\malware\androzoo_drebin\FaceNiff_ddc10ee44c7b3320e0cc2f951043bc3289de25e95bad25f315b709d14155963f.apk
de1d599dce6596fb6b5ed9aea4654e98e477877d6029e173a39a0dbd9db86f5c,abusech,Android/Agent,yes,high,20,vt_consensus_20,D:\DroidForensix\samples\malware\abusech\unknown_de1d599dce6596fb6b5ed9aea4654e98e477877d6029e173a39a0dbd9db86f5c.apk
dea110082d57d210d746c7d9fe791d8e297de82ccd5e48c2813c615a45913e8e,modern_eval,SpyNote,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\dea110082d57d210d746c7d9fe791d8e297de82ccd5e48c2813c615a45913e8e.apk
decf0f2e6d42f5da6ef5f77954115e5cbbb8d68edab7151cf34d28a6d49cb9f8,abusech,Banker,yes,high,25,vt_consensus_25,D:\DroidForensix\samples\malware\abusech\decf0f2e6d42f5da6ef5f77954115e5cbbb8d68edab7151cf34d28a6d49cb9f8.apk
ded693418a1c5368e377ac654e06a5bac04faff52ee0ef42a31eebcbf1cca2e0,androzoo_drebin,DroidKungFu,yes,high,37,vt_consensus_37,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_ded693418a1c5368e377ac654e06a5bac04faff52ee0ef42a31eebcbf1cca2e0.apk
df5944f9190614f04a8818a50438dfaf3339fa95289cdc0af54f8f239eb253fd,abusech,Agent,yes,high,32,vt_consensus_31,D:\DroidForensix\samples\malware\abusech\df5944f9190614f04a8818a50438dfaf3339fa95289cdc0af54f8f239eb253fd.apk
e07e7771124f0c5a9a7342e072e27a9cbad6e5ab4bf7fb6b85fc8f4e4495e652,androzoo_drebin,AndroidOS,yes,high,39,vt_consensus_39,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_e07e7771124f0c5a9a7342e072e27a9cbad6e5ab4bf7fb6b85fc8f4e4495e652.apk
e09615bfdc10f44d5250edeb3a0d032f83177737a15352e9c1e552543f5f756d,androzoo_drebin,Agent,yes,high,45,vt_consensus_45,D:\DroidForensix\samples\malware\androzoo_drebin\Opfake_e09615bfdc10f44d5250edeb3a0d032f83177737a15352e9c1e552543f5f756d.apk
e0f530acc605475dc38c1bae9ecf9f7c94c80b8f24b695e3f8025dba1e8d5c22,abusech,Andr/Banker-HDY,yes,high,16,vt_consensus_16,D:\DroidForensix\samples\malware\abusech\e0f530acc605475dc38c1bae9ecf9f7c94c80b8f24b695e3f8025dba1e8d5c22.apk
e45caa25f87531cff2ee2803374ac78de0757941dd1311e3411ce4cdf6d5d942,androzoo_drebin,FakeInst,yes,high,36,vt_consensus_36,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_e45caa25f87531cff2ee2803374ac78de0757941dd1311e3411ce4cdf6d5d942.apk
e4a321eff05a64115f04306b581c8fced4626f71963c4fd2188c0e8e92c018c6,abusech,HEUR,yes,medium,5,vt_detected_5,D:\DroidForensix\samples\malware\abusech\e4a321eff05a64115f04306b581c8fced4626f71963c4fd2188c0e8e92c018c6.apk
e6e736df1923c47f6624dab18bf6a341995b5e756395256aa0b3f4c43594481a,abusech,AndroidOS,yes,high,31,vt_consensus_28,D:\DroidForensix\samples\malware\abusech\e6e736df1923c47f6624dab18bf6a341995b5e756395256aa0b3f4c43594481a.apk
e73eb273f49908baedb2a79a07198d3f9e903b795c2594bbea5c8e2841e8729b,androzoo_drebin,FakeInst,yes,high,41,vt_consensus_41,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_e73eb273f49908baedb2a79a07198d3f9e903b795c2594bbea5c8e2841e8729b.apk
e763dd5e7ae6b2d1436f7f659dd4511e4bef24c5823fd0739dd1c9ec5154a4c0,modern_eval,AndroidOS,yes,high,17,vt_consensus_17,D:\DroidForensix\samples\malware\modern_eval\e763dd5e7ae6b2d1436f7f659dd4511e4bef24c5823fd0739dd1c9ec5154a4c0.apk
e7d07c08a826520ef71bd4a5bfb8c6bc7b907c4f94f18631208cf6037bd88f2d,androzoo_drebin,DroidKungFu,yes,high,36,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_e7d07c08a826520ef71bd4a5bfb8c6bc7b907c4f94f18631208cf6037bd88f2d.apk
e847ffd29dca357027e2fb59eeb5abbce395ea1c819113c3a4e07c5839a7bded,androzoo_drebin,Backdoor,yes,high,37,vt_consensus_37,D:\DroidForensix\samples\malware\androzoo_drebin\BaseBridge_e847ffd29dca357027e2fb59eeb5abbce395ea1c819113c3a4e07c5839a7bded.apk
e9cee469d3610df81d3c1890691c67027dd179337fb93a87164f95469006440a,androzoo_drebin,FakeInst,yes,high,39,vt_consensus_39,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_e9cee469d3610df81d3c1890691c67027dd179337fb93a87164f95469006440a.apk
e9ef2d3002897f11e041e64863d47a4affbfdc5216f860fab51ae51447a5e23a,androzoo_drebin,Dougalek,yes,high,35,vt_consensus_35,D:\DroidForensix\samples\malware\androzoo_drebin\Dougalek_e9ef2d3002897f11e041e64863d47a4affbfdc5216f860fab51ae51447a5e23a.apk
ea342fa78264a135f081e3c2be4c50b8f03c1a3b314910c89a42da98b98c7ebd,androzoo_drebin,MobileTx,yes,high,37,vt_consensus_37,D:\DroidForensix\samples\malware\androzoo_drebin\MobileTx_ea342fa78264a135f081e3c2be4c50b8f03c1a3b314910c89a42da98b98c7ebd.apk
ea6776fac45c8844242fdb566a17e70569813298235567bbe9fa0dd062f1160b,abusech,AndroidOS,yes,high,31,vt_consensus_31,D:\DroidForensix\samples\malware\abusech\ea6776fac45c8844242fdb566a17e70569813298235567bbe9fa0dd062f1160b.apk
eb1bcca87ab55bd0fe0cf1ec27753fddcd35b6030633da559eee42977279b8db,androzoo_drebin,FakeInstaller,yes,high,39,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_eb1bcca87ab55bd0fe0cf1ec27753fddcd35b6030633da559eee42977279b8db.apk
ec3ac26dc88851ddd209ca93eb156b721ebe4d4dce45188394fe65a8df95c457,abusech,Banker,yes,high,14,vt_consensus_14,D:\DroidForensix\samples\malware\abusech\unknown_ec3ac26dc88851ddd209ca93eb156b721ebe4d4dce45188394fe65a8df95c457.apk
ecf9c8520e13054bcc1b1a18cc335810f7eb97bdbe75fc204ad050228f805216,androzoo_drebin,BaseBridge,yes,high,35,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\BaseBridge_ecf9c8520e13054bcc1b1a18cc335810f7eb97bdbe75fc204ad050228f805216.apk
ecfebfbbc574d926d4158b40472c6b088a48bf99eb69217218f6c76d912ff993,androzoo_drebin,FakeInst,yes,high,38,vt_consensus_38,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_ecfebfbbc574d926d4158b40472c6b088a48bf99eb69217218f6c76d912ff993.apk
ed1792c8271e5945b8a038247fe7cacd536739f950f6ebf6039aea6b7c8f6690,androzoo_drebin,FakeInstaller,yes,high,33,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_ed1792c8271e5945b8a038247fe7cacd536739f950f6ebf6039aea6b7c8f6690.apk
edf4b67aee4c8ca76fe8068abceb254df1fea59e49c06664c442e1a70a9c7c85,androzoo_drebin,Plankton,yes,high,27,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\Plankton_edf4b67aee4c8ca76fe8068abceb254df1fea59e49c06664c442e1a70a9c7c85.apk
f03514da7d38e1a378429296a8d4405368aaad131dc069f513164eff569f7fca,abusech,unknown,yes,low,0,source:abusech_no_vt_confirmation,D:\DroidForensix\samples\malware\abusech\unknown_f03514da7d38e1a378429296a8d4405368aaad131dc069f513164eff569f7fca.apk
f0356bb27b8a1a1774dd7106fbe9a85802de8df1f0b3ad9d7c874ae6dc3d9242,androzoo_drebin,GinMaster,yes,high,37,vt_consensus_37,D:\DroidForensix\samples\malware\androzoo_drebin\GinMaster_f0356bb27b8a1a1774dd7106fbe9a85802de8df1f0b3ad9d7c874ae6dc3d9242.apk
f0462f4d2b0cdb23b0aa43f0faf2194bc947e85b0963c95211560eebe3756595,abusech,AndroidOS,yes,high,29,vt_consensus_29,D:\DroidForensix\samples\malware\abusech\f0462f4d2b0cdb23b0aa43f0faf2194bc947e85b0963c95211560eebe3756595.apk
f07deea7b1b1053728c0079d30240d92c07853e3e37c86fa32540ee5e638d941,abusech,Gen,yes,high,28,vt_consensus_28,D:\DroidForensix\samples\malware\abusech\f07deea7b1b1053728c0079d30240d92c07853e3e37c86fa32540ee5e638d941.apk
f157946d3868fbe013ec23b14f1097bb727654b4f3926322f035e86e3f5f637e,androzoo_drebin,AndroidOS,yes,high,37,vt_consensus_37,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_f157946d3868fbe013ec23b14f1097bb727654b4f3926322f035e86e3f5f637e.apk
f1c8b34879b04dc94f0a13d33c1e1272bdf9141e56e19da62c1a1b27af128604,androzoo_drebin,FakeInstaller,yes,high,33,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_f1c8b34879b04dc94f0a13d33c1e1272bdf9141e56e19da62c1a1b27af128604.apk
f2305198a4789bc0f74afb7627bf998c2739d00d754eaff51aa2f538ab0329b4,androzoo_drebin,FakeInst,yes,high,37,vt_consensus_37,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_f2305198a4789bc0f74afb7627bf998c2739d00d754eaff51aa2f538ab0329b4.apk
f39f20ec060481bd89cfbd44654077fcd6404d87a1286685570334bd430e2f18,androzoo_drebin,GinMaster,yes,high,31,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\GinMaster_f39f20ec060481bd89cfbd44654077fcd6404d87a1286685570334bd430e2f18.apk
f5b84a261a19b8066cb609124d97bc52df08f08f564d32358a15aaf511caf5e4,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\f5b84a261a19b8066cb609124d97bc52df08f08f564d32358a15aaf511caf5e4.apk
f73771a1b9887ebe85ce70b6dc459e0ce05ff6f71ba5833b5385a9e0a81af3df,abusech,Trojan ( 005cf1d81 ),yes,high,16,vt_consensus_16,D:\DroidForensix\samples\malware\abusech\unknown_f73771a1b9887ebe85ce70b6dc459e0ce05ff6f71ba5833b5385a9e0a81af3df.apk
f924b3a2932b049fd76c38aec95bac1e4078ac1bebd306acb7d4f1b879916f77,androzoo_drebin,FakeInst,yes,high,40,vt_consensus_40,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_f924b3a2932b049fd76c38aec95bac1e4078ac1bebd306acb7d4f1b879916f77.apk
f9cad7c0218f34015aaf37f29a51832e1c23038ada5fc49064227d2dfb7f1e43,androzoo_drebin,Gen,yes,high,25,vt_consensus_24,D:\DroidForensix\samples\malware\androzoo_drebin\Boxer_f9cad7c0218f34015aaf37f29a51832e1c23038ada5fc49064227d2dfb7f1e43.apk
fa5d0c455f9891d9ac34bfd679fab34f235712bf3ff64be6887a9e5b017abd44,androzoo_drebin,GinMaster,yes,high,35,vt_consensus_35,D:\DroidForensix\samples\malware\androzoo_drebin\GinMaster_fa5d0c455f9891d9ac34bfd679fab34f235712bf3ff64be6887a9e5b017abd44.apk
fb61404d33ac0737ff718c80082abdbf5bd9883ac5683c9f50dd71728d1805e3,abusech,Bian,yes,high,26,vt_consensus_26,D:\DroidForensix\samples\malware\abusech\fb61404d33ac0737ff718c80082abdbf5bd9883ac5683c9f50dd71728d1805e3.apk
fca210ed8b28a9544d0db5a8387fe75c26091003041220a9d28cb445e8169aad,modern_eval,GhostBat,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\fca210ed8b28a9544d0db5a8387fe75c26091003041220a9d28cb445e8169aad.apk
fd743672c95ad558086c799c249811c57463b4cd5b7d2c3610302d68fd6b5b7b,androzoo_drebin,Opfake,yes,high,36,vt_consensus_36,D:\DroidForensix\samples\malware\androzoo_drebin\Opfake_fd743672c95ad558086c799c249811c57463b4cd5b7d2c3610302d68fd6b5b7b.apk
fe1be052250f53b52017499744451c614e4771a392efa37afeb1b4774d861df0,abusech,Banker,yes,high,27,vt_consensus_27,D:\DroidForensix\samples\malware\abusech\fe1be052250f53b52017499744451c614e4771a392efa37afeb1b4774d861df0.apk
fe329c93c8a90149e50f48acaa77702e071290aa58203fc886fead002ff46094,abusech,Agent,yes,high,36,vt_consensus_36,D:\DroidForensix\samples\malware\abusech\fe329c93c8a90149e50f48acaa77702e071290aa58203fc886fead002ff46094.apk
fea09cb621507334ff92f30e0455db20e0de38a86e8b3e38c434340cc4ca2112,modern_eval,General,yes,medium,8,vt_detected_8,D:\DroidForensix\samples\malware\modern_eval\fea09cb621507334ff92f30e0455db20e0de38a86e8b3e38c434340cc4ca2112.apk
ff742233c4d1658056c3d74f6c7edeaa0bb2c9f5c028a7ce152cf5bd6c07365a,abusech,AndroidOS,yes,high,20,vt_consensus_20,D:\DroidForensix\samples\malware\abusech\ff742233c4d1658056c3d74f6c7edeaa0bb2c9f5c028a7ce152cf5bd6c07365a.apk
