sha256,is_malware,source,family,file_size_kb,total_strings,num_encodings,num_payloads,num_c2,num_c2_real,num_c2_fb_ip,num_chains,num_secrets,secret_risk_score,num_permissions,num_dangerous_perms,target_sdk,min_sdk,apktool_success,native_libs_found,decompiled_classes,crypter_stub,master_key_verdict_recovered,master_key_e_coded
ce312487b225fbd0ed8216bdc75058fd6032e60b74e8c0334e0d8d3c01e975c1,1,androzoo_drebin,Lemon,1514.2,388,0,0,17,17,0,0,0,0,12,4,0,0,1,0,283,0,0,0
ce462b41ab7480dce4f290a9921fca51ba40e502d480a348d50770607e3d02b9,1,abusech,NGate,2819.6,184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1459,0,0,0
ce480d22d9936bc469d46abbcd51bdb74dc201216c29a97ba21c40e0299335bc,1,abusech,Banker,4251.7,10225,42,42,28,22,2,42,0,0,0,0,0,0,1,0,5446,0,0,0
ceb48e4b9d82b2ab7b486393048cdc78c6dfaf88799521e63677b06975f707cd,1,abusech,GenericKD,1099.5,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0
d0e336ad3587c493270d9ab585ba595fe8ec2ca00a58e09c24a65673ced4fbec,0,F-Droid,benign,14235.8,40797,500,500,16,13,0,500,0,0,15,1,0,0,1,0,20999,0,0,0
d2588ff4362c7532a31beea1acbe156cc8ff63fc571387c9954b09bfcd3ab2a2,1,androzoo_drebin,Opfake,1003.6,310,0,0,0,0,0,0,0,0,20,8,0,0,1,0,46,0,0,0
d29295f1504676003fd3ccbd3e41a53aabbe80d2025bfb3a6ef9a9fcff97b6cd,1,abusech,AndroidOS,2823.6,184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1459,0,0,0
d3f990e11fcbb46b10580fe7ea8ae0a4305848e268fa44b4707175f49410bd6b,0,F-Droid,benign,1684.9,2776,0,0,2,2,0,0,0,0,2,0,0,0,1,4,2832,0,0,0
d406875062926f8a66fec10b45ab924193faa7fd8a01667d4aacb41387c4185d,1,androzoo_drebin,Hamob,120.2,155,1,1,10,9,0,1,0,0,5,0,0,0,1,0,99,0,0,0
d44d9cef26adf2c20c4bdb0d950e13507f8fad0bed8c10812d99e2463e563d66,1,androzoo_drebin,Opfake,361.5,310,0,0,0,0,0,0,0,0,20,8,0,0,1,0,46,0,0,0
d472e114361dd2c6ebafb60daa72ba2db09752de5b243538f0fee18410ad6a25,1,modern_eval,SpyNote,13123.4,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,1
d4a855e40936ef4554e55b49e9e32075b9a52a87e0116529a286d8f73dee5f09,0,F-Droid,benign,160547.9,445788,500,500,41,25,1,500,4,19,41,9,0,0,1,40,62095,0,0,0
d4b3fa551ff6282287ea8d30b2860a55198f0a8c76cf20ea27bba95113628f69,1,androzoo_drebin,Stiniter,268.6,143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,82,0,0,0
d5624c7f869504a65986278f6b7921726aa08355d1f203beaee6e6a8869505f4,1,androzoo_drebin,AndroidOS,2979.4,1725,0,0,19,18,0,0,0,0,12,4,0,0,1,0,565,0,0,0
d5ca7ba75cfb8fd76929c1b8f6547780d8305a6654b6423124d380ff59b0d1c9,1,abusech,Banker,1466.5,3813,25,25,2,0,0,25,0,0,35,15,0,0,1,0,2640,0,0,0
d65ae353ce5d975cea85bb0fab578590a90061173657ba2e1a0c1110d9b8eb91,1,abusech,Agent,3591.5,312,45,45,0,0,0,45,0,0,23,6,0,0,1,0,516,0,0,0
d6d1f2dd6db3177ccbde0fe17170cc4fa81078d1a9a900f1f5dd73ddce5f06e6,1,modern_eval,unknown,6203.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d7233e269b529198362c29b5f8a15f09e7e4e282c8e35eb68b45b57978f63dd2,1,androzoo_drebin,KungFu,411.0,549,1,1,8,8,0,1,0,0,5,2,0,0,1,1,137,0,0,0
d76c3dc5540ab91a222420a7f6b8cee47ad47618b2b1f334f4053115c92696e6,1,androzoo_drebin,AndroidOS,119.2,45,0,0,0,0,0,0,0,0,7,3,0,0,1,0,28,0,0,0
d79cb0972064102afd1bfbabe9a39262bdc864b10f95e60c47e605d1d3f18562,1,androzoo_drebin,GinMaster,826.9,304,5,5,5,3,0,5,0,0,7,3,0,0,1,0,106,0,0,0
d7ddce85033dd6a5bb68d2751d903fe7cbda741c64351b9d5632ad4661add63a,1,abusech,AppRisk,14278.7,13574,231,231,0,0,0,231,0,0,0,0,0,0,1,0,7127,0,0,1
d846f593c4a63614d2810a10f14196a1da43b8bfdc60f6c781a63cf8fcfd632e,1,androzoo_drebin,AndroidOS,96.7,23,0,0,0,0,0,0,0,0,10,6,0,0,1,0,23,0,0,0
d8882d6a246da7bbdda1ae82c0328601c4dc6cf368e3c0227e6b19a9e1042374,1,androzoo_drebin,MobileTx,132.4,144,0,0,4,4,0,0,0,0,8,5,0,0,1,0,60,0,0,0
d8b3327efe0c98be433a7a73591facb031fadcad747ad99e4ac3ccd0e6751290,1,modern_eval,UKP,2201.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
d921e4c59b048aa4085712054c1fa0cac28994f8857b519f27a297b8f2c5d77d,1,abusech,Trojan-Dropper,5090.3,132,0,0,0,0,0,0,0,0,7,0,0,0,1,0,6,0,0,0
d974af858b0055b27b13a611938f8f5f8302f7c92779bee2b26e75d0ea290862,0,F-Droid,benign,9757.6,19786,17,17,10,7,0,17,0,0,6,0,0,0,1,4,2193,0,0,0
d98a9aac37efc24c8680c51ce925b4ef8472ddaf62e044dcf2cb7106e3e940b5,1,androzoo_drebin,AndroidOS,56.1,23,0,0,0,0,0,0,0,0,4,2,0,0,1,0,14,0,0,0
dac24c81ba4ca0bbb73dfa11c42eaa90c34fd8375941a0874b37159e2ac07e4d,0,F-Droid,benign,30971.6,38140,49,49,26,23,1,49,0,0,50,9,0,0,1,2,7436,0,0,0
db64c61d7e4268d0aeb451a97bfdfae6bb669dfa975b9a25aef9ff393ab02e0c,0,F-Droid,benign,90069.6,185230,500,500,65,40,16,500,1,10,32,9,0,0,1,12,51350,0,0,0
dbfc18d920ae1c2acab8aeb4eda81da4f3acd39dd3d5c8faa0cb20dfd85593d3,1,abusech,AndroidOS,15194.7,13574,231,231,0,0,0,231,0,0,0,0,0,0,1,0,7127,0,0,1
dcb44dcc682dfe8ac8582125fb201c583809c12f578e70eafd6c37de3cf06f86,1,abusech,Gen,1888.3,3887,104,104,4,3,0,104,0,0,28,13,0,0,1,0,1907,0,0,0
dceebf2ce1186b22f60b7ee064670db88347761767ea8610a35e50e568b348b3,1,modern_eval,unknown,5103.8,5618,10,10,3,3,0,10,0,0,0,0,0,0,1,0,3874,0,0,0
dd11c105ec8bb3c851f5955fa53eebb91b7dc46bef4d919ee4b099e825c56325,1,androzoo_drebin,GinMaster,682.5,1022,1,1,14,14,0,1,0,0,12,4,0,0,1,0,410,0,0,0
ddabe5999dbc9ffbc8b804a7ea6bb61415bc88e346b2d2c0d53bfff9dcc88d32,1,abusech,GenericKD,4048.1,11026,58,58,84,69,0,58,0,0,0,0,0,0,1,0,6943,0,0,0
ddc10ee44c7b3320e0cc2f951043bc3289de25e95bad25f315b709d14155963f,1,androzoo_drebin,FaceNiff,287.6,201,1,1,10,2,0,1,0,0,7,2,0,0,1,0,36,0,0,0
de1d599dce6596fb6b5ed9aea4654e98e477877d6029e173a39a0dbd9db86f5c,1,abusech,Android/Agent,18124.9,6285,13,13,10,10,0,13,0,0,0,0,0,0,1,0,5204,0,0,1
dea110082d57d210d746c7d9fe791d8e297de82ccd5e48c2813c615a45913e8e,1,modern_eval,SpyNote,8984.7,11842,65,65,0,0,0,65,0,0,0,0,0,0,1,0,4660,0,0,0
decf0f2e6d42f5da6ef5f77954115e5cbbb8d68edab7151cf34d28a6d49cb9f8,1,abusech,Banker,4935.2,19163,274,274,0,0,0,274,0,0,6,0,0,0,1,0,7165,0,0,0
ded693418a1c5368e377ac654e06a5bac04faff52ee0ef42a31eebcbf1cca2e0,1,androzoo_drebin,DroidKungFu,1068.7,1918,7,7,62,55,0,7,0,0,30,14,0,0,1,1,719,0,0,0
df01309e3641fac77cd9bd356558e122e31f1317f988dfb4144ebad949e0ac84,0,F-Droid,benign,529.5,90,1,1,1,1,0,1,0,0,1,1,0,0,1,0,98,0,0,0
df5944f9190614f04a8818a50438dfaf3339fa95289cdc0af54f8f239eb253fd,1,abusech,Agent,5104.0,9872,10,10,11,7,0,10,0,0,16,6,0,0,1,0,7414,0,0,0
e07e7771124f0c5a9a7342e072e27a9cbad6e5ab4bf7fb6b85fc8f4e4495e652,1,androzoo_drebin,AndroidOS,276.5,132,0,0,6,6,0,0,0,0,7,2,0,0,1,0,79,0,0,0
e09615bfdc10f44d5250edeb3a0d032f83177737a15352e9c1e552543f5f756d,1,androzoo_drebin,Agent,230.9,258,2,2,0,0,0,2,0,0,18,9,0,0,1,0,44,0,0,0
e0f530acc605475dc38c1bae9ecf9f7c94c80b8f24b695e3f8025dba1e8d5c22,1,abusech,Andr/Banker-HDY,8520.5,3735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0
e45caa25f87531cff2ee2803374ac78de0757941dd1311e3411ce4cdf6d5d942,1,androzoo_drebin,FakeInst,54.7,46,0,0,6,4,0,0,0,0,7,5,0,0,1,0,23,0,0,0
e4a321eff05a64115f04306b581c8fced4626f71963c4fd2188c0e8e92c018c6,1,abusech,HEUR,10439.5,5299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1224,0,1,0
e5c600d90d2906acf338c59fdf4b79c98df5a934002a2f6773ff0f5cbc26b267,0,F-Droid,benign,57645.0,129866,259,259,58,17,31,259,2,20,24,3,0,0,1,14,4804,0,0,0
e69e40836e31337eb6d536b5637a3f6ba7b6484b54d172dd24238c0cb2dd5a76,0,F-Droid,benign,6659.7,15740,0,0,0,0,0,0,0,0,1,0,0,0,1,10,1257,0,0,0
e6e736df1923c47f6624dab18bf6a341995b5e756395256aa0b3f4c43594481a,1,abusech,AndroidOS,1310.3,1083,0,0,0,0,0,0,0,0,13,5,0,0,1,0,877,0,0,0
e73eb273f49908baedb2a79a07198d3f9e903b795c2594bbea5c8e2841e8729b,1,androzoo_drebin,FakeInst,445.0,66,0,0,6,6,0,0,0,0,9,5,0,0,1,0,37,0,0,0
e763dd5e7ae6b2d1436f7f659dd4511e4bef24c5823fd0739dd1c9ec5154a4c0,1,modern_eval,AndroidOS,6791.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
e7d07c08a826520ef71bd4a5bfb8c6bc7b907c4f94f18631208cf6037bd88f2d,1,androzoo_drebin,DroidKungFu,610.9,86,8,8,3,3,0,8,0,0,11,4,0,0,1,0,51,0,0,0
e847ffd29dca357027e2fb59eeb5abbce395ea1c819113c3a4e07c5839a7bded,1,androzoo_drebin,Backdoor,671.8,390,1,1,1,1,0,1,0,0,18,7,0,0,1,1,150,0,0,0
e9cee469d3610df81d3c1890691c67027dd179337fb93a87164f95469006440a,1,androzoo_drebin,FakeInst,75.2,87,1,1,0,0,0,1,0,0,4,3,0,0,1,0,38,0,0,0
e9ef2d3002897f11e041e64863d47a4affbfdc5216f860fab51ae51447a5e23a,1,androzoo_drebin,Dougalek,18.2,20,0,0,2,2,0,0,0,0,3,2,0,0,1,0,12,0,0,0
ea342fa78264a135f081e3c2be4c50b8f03c1a3b314910c89a42da98b98c7ebd,1,androzoo_drebin,MobileTx,176.0,68,0,0,2,2,0,0,0,0,4,2,0,0,1,0,25,0,0,0
ea6776fac45c8844242fdb566a17e70569813298235567bbe9fa0dd062f1160b,1,abusech,AndroidOS,4760.9,10354,84,84,43,29,0,84,0,0,16,6,0,0,1,0,6598,0,0,0
ea69ca6762e150c048ce2fbec2a8198dad3ca4623425941a0e9e673776242b40,0,F-Droid,benign,6652.2,13279,15,15,11,10,0,15,0,0,2,0,0,0,1,0,12316,0,0,0
eb1bcca87ab55bd0fe0cf1ec27753fddcd35b6030633da559eee42977279b8db,1,androzoo_drebin,FakeInstaller,45.3,44,0,0,2,2,0,0,0,0,10,5,0,0,1,0,18,0,0,0
ec3ac26dc88851ddd209ca93eb156b721ebe4d4dce45188394fe65a8df95c457,1,abusech,Banker,68500.7,1269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,544,0,0,0
ecf9c8520e13054bcc1b1a18cc335810f7eb97bdbe75fc204ad050228f805216,1,androzoo_drebin,BaseBridge,1444.4,1195,3,3,1,1,0,3,0,0,17,7,0,0,1,0,177,0,0,0
ecfebfbbc574d926d4158b40472c6b088a48bf99eb69217218f6c76d912ff993,1,androzoo_drebin,FakeInst,98.2,48,0,0,4,4,0,0,0,0,4,3,0,0,1,0,21,0,0,0
ed1792c8271e5945b8a038247fe7cacd536739f950f6ebf6039aea6b7c8f6690,1,androzoo_drebin,FakeInstaller,336.7,43,0,0,4,3,0,0,0,0,4,3,0,0,1,0,23,0,0,0
eda7bf2708380ae165b22be85f334238f703aeee6445b6a986e440b9c7139cb0,0,F-Droid,benign,38152.2,151127,14,14,18,0,0,14,0,0,7,2,0,0,1,36,3416,0,0,0
edf4b67aee4c8ca76fe8068abceb254df1fea59e49c06664c442e1a70a9c7c85,1,androzoo_drebin,Plankton,1501.9,1421,0,0,24,23,0,0,0,0,22,3,0,0,1,0,855,0,0,0
ef0896ebfdde39c8215f0a88c130b094a9f75f17c6c894e9fb50df802c8dd10c,0,F-Droid,benign,3734.4,4804,6,6,2,2,0,6,0,0,0,0,0,0,1,0,4045,0,0,0
ef2956466ea71acd7396b5fd7b97e4b09eae03c8f33f8c5c372b47bbaac33dc4,0,F-Droid,benign,90412.3,179971,371,371,98,87,0,371,0,0,17,6,0,0,1,8,12223,0,0,0
f03514da7d38e1a378429296a8d4405368aaad131dc069f513164eff569f7fca,1,abusech,unknown,58397.1,188771,47,47,15,4,1,47,0,0,12,0,0,0,1,12,5111,0,0,0
f0356bb27b8a1a1774dd7106fbe9a85802de8df1f0b3ad9d7c874ae6dc3d9242,1,androzoo_drebin,GinMaster,683.8,327,5,5,7,4,0,5,0,0,6,3,0,0,1,0,123,0,0,0
f0462f4d2b0cdb23b0aa43f0faf2194bc947e85b0963c95211560eebe3756595,1,abusech,AndroidOS,13414.1,46459,320,320,21,14,0,320,2,7,11,1,0,0,1,12,18843,0,0,0
f07deea7b1b1053728c0079d30240d92c07853e3e37c86fa32540ee5e638d941,1,abusech,Gen,36.5,89,1,1,3,3,0,1,0,0,23,14,0,0,1,0,38,0,0,0
f10bae02e75b884c6e92e165e41c9cc92bff51d85c25aa01feddf68471080491,0,F-Droid,benign,3969.9,13790,103,103,31,24,0,103,0,0,14,5,0,0,1,0,6293,0,0,0
f157946d3868fbe013ec23b14f1097bb727654b4f3926322f035e86e3f5f637e,1,androzoo_drebin,AndroidOS,993.5,2137,15,15,47,44,0,15,0,0,11,5,0,0,1,4,1072,0,0,0
f1c8b34879b04dc94f0a13d33c1e1272bdf9141e56e19da62c1a1b27af128604,1,androzoo_drebin,FakeInstaller,45.1,45,0,0,1,1,0,0,0,0,9,4,0,0,1,0,34,0,0,0
f22a539c35945d5eea817cee49f5bf15148412fc243a54baab30081c5a92572a,0,F-Droid,benign,2799.6,3290,9,9,3,2,0,9,0,0,6,0,0,0,1,8,2934,0,0,0
f2305198a4789bc0f74afb7627bf998c2739d00d754eaff51aa2f538ab0329b4,1,androzoo_drebin,FakeInst,45.3,44,0,0,2,2,0,0,0,0,10,5,0,0,1,0,18,0,0,0
f39f20ec060481bd89cfbd44654077fcd6404d87a1286685570334bd430e2f18,1,androzoo_drebin,GinMaster,1172.8,346,5,5,9,8,0,5,0,0,8,3,0,0,1,0,132,0,0,0
f5b84a261a19b8066cb609124d97bc52df08f08f564d32358a15aaf511caf5e4,1,modern_eval,unknown,484.0,684,9,9,0,0,0,9,0,0,0,0,0,0,1,0,557,0,0,0
f67ef52502faf8dbcef310c122d9efe7871effdd8f9fe0ca93b9925513152d37,0,F-Droid,benign,2684.3,4274,5,5,0,0,0,5,0,0,17,5,0,0,1,0,2447,0,0,0
f73771a1b9887ebe85ce70b6dc459e0ce05ff6f71ba5833b5385a9e0a81af3df,1,abusech,Trojan ( 005cf1d81 ),18359.8,5139,232,232,4,2,0,232,0,0,0,0,0,0,1,0,2388,0,0,0
f88374b9113aa9ddba865258bd989eb3ac2ca1577d92e59d6e84228e080674ce,0,F-Droid,benign,11761.0,16816,117,117,31,14,6,117,0,0,17,2,0,0,1,0,9794,0,0,0
f924b3a2932b049fd76c38aec95bac1e4078ac1bebd306acb7d4f1b879916f77,1,androzoo_drebin,FakeInst,186.2,75,0,0,6,6,0,0,0,0,9,5,0,0,1,0,41,0,0,0
f9446fd3d7f775a764eb0df696b6819a7f3a4ea85bd17871855848ef72d6bb21,0,F-Droid,benign,16.8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0
f9cad7c0218f34015aaf37f29a51832e1c23038ada5fc49064227d2dfb7f1e43,1,androzoo_drebin,Gen,788.5,19,0,0,4,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0
fa45df9eb8e1a82097714f140da7c177c71d33bc5a62476f7459e9bc31448840,0,F-Droid,benign,8039.7,17943,7,7,6,4,0,7,0,0,8,0,0,0,1,8,6141,0,0,0
fa5d0c455f9891d9ac34bfd679fab34f235712bf3ff64be6887a9e5b017abd44,1,androzoo_drebin,GinMaster,7104.5,864,0,0,3,2,0,0,0,0,11,3,0,0,1,0,177,0,0,0
fb61404d33ac0737ff718c80082abdbf5bd9883ac5683c9f50dd71728d1805e3,1,abusech,Bian,4382.8,7783,289,289,134,131,0,289,0,0,0,0,0,0,1,0,5305,0,0,0
fca210ed8b28a9544d0db5a8387fe75c26091003041220a9d28cb445e8169aad,1,modern_eval,GhostBat,7160.6,123,0,0,0,0,0,0,0,0,39,7,0,0,1,0,0,0,0,0
fd743672c95ad558086c799c249811c57463b4cd5b7d2c3610302d68fd6b5b7b,1,androzoo_drebin,Opfake,168.7,61,0,0,0,0,0,0,0,0,15,7,0,0,1,0,33,0,0,0
fd9c75d90d0f4a7c132b9b4a5a2cf1992a45e03b8d8ff988b7dcfbc0db2c4d11,0,F-Droid,benign,9140.7,10527,35,35,18,12,0,35,0,0,21,3,0,0,1,4,16451,0,0,0
fdd476982cd74f2f00aac12d3683b1fa260a0b2d146411b94e09d773be3a7b56,0,F-Droid,benign,112227.5,224779,500,500,7,5,1,500,0,0,17,4,0,0,1,12,2743,0,0,0
fdf8f1befbb9b33f205093b4bc4f5b778a4ed45b39e7e4ad5ef2136893d21a21,0,F-Droid,benign,1250.0,1238,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1191,0,0,0
fe1be052250f53b52017499744451c614e4771a392efa37afeb1b4774d861df0,1,abusech,Banker,1462.1,3810,25,25,2,0,0,25,0,0,35,15,0,0,1,0,2628,0,0,0
fe329c93c8a90149e50f48acaa77702e071290aa58203fc886fead002ff46094,1,abusech,Agent,2611.4,1750,0,0,1,1,0,0,0,0,20,10,0,0,1,0,1382,0,0,0
fea09cb621507334ff92f30e0455db20e0de38a86e8b3e38c434340cc4ca2112,1,modern_eval,General,51997.3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1
ff742233c4d1658056c3d74f6c7edeaa0bb2c9f5c028a7ce152cf5bd6c07365a,1,abusech,AndroidOS,13089.1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1
